n_threads,n_matrix,iteration,checksym_time,transpose_time
16,256,40,0.000694283, 0.000665606
16,256,41,0.000780956, 0.000672459
16,256,42,0.000687054, 0.000623405
16,256,43,0.000691646, 0.000711665
16,256,44,0.00075119, 0.000624755
16,256,45,0.00070624, 0.000707797
16,256,46,0.000764562, 0.000642825
16,256,47,0.000699001, 0.000659789
16,256,48,0.000763664, 0.000678258
16,256,49,0.000714672, 0.000630479
16,256,50,0.000738627, 0.000605773
16,256,51,0.000697252, 0.000694527
16,256,52,0.000755952, 0.000667579
16,256,53,0.000762114, 0.000705775
16,256,54,0.000826863, 0.000656707
16,256,55,0.000722853, 0.000694443
16,256,56,0.000721298, 0.000668335
16,256,57,0.000749251, 0.000686281
16,256,58,0.000729312, 0.00068672
16,256,59,0.000785936, 0.000628694
16,256,60,0.000772979, 0.000622784
16,256,61,0.000741257, 0.000697112
16,256,62,0.000775617, 0.000638425
16,256,63,0.000779412, 0.000651345
16,256,64,0.000777366, 0.000619473
16,256,65,0.000765472, 0.00065848
16,256,66,0.00072317, 0.000648705
16,256,67,0.000731219, 0.000661656
16,256,68,0.000782481, 0.000652713
16,256,69,0.000951267, 0.000637162
16,256,70,0.000704219, 0.000640979
16,256,71,0.000741404, 0.000666126
16,256,72,0.000691176, 0.000613312
16,256,73,0.000747243, 0.000624845
16,256,74,0.000849807, 0.000669489
16,256,75,0.000705653, 0.000638937
16,256,76,0.000693818, 0.000662432
16,256,77,0.000756143, 0.000640033
16,256,78,0.000789203, 0.000638362
16,256,79,0.000767331, 0.000640766
16,256,80,0.000731678, 0.000628234
16,256,81,0.00068005, 0.000656686
16,256,82,0.000703354, 0.000620242
16,256,83,0.000685954, 0.000613512
16,256,84,0.000800148, 0.000674002
16,256,85,0.000750044, 0.000701197
16,256,86,0.000748404, 0.00070058
16,256,87,0.000750241, 0.00070296
16,256,88,0.000694871, 0.00063808
16,256,89,0.00070499, 0.00061553
16,256,90,0.000754615, 0.000664649
16,256,91,0.000673751, 0.000642024
16,256,92,0.000732526, 0.000629199
16,256,93,0.00068802, 0.000598707
16,256,94,0.000761783, 0.000674533
16,256,95,0.000717685, 0.000692617
16,256,96,0.000886674, 0.000638364
16,256,97,0.000673682, 0.000630102
16,256,98,0.000721508, 0.000628352
16,256,99,0.000707028, 0.000607265
16,256,100,0.000730365, 0.00060644
32,256,1,0.00109657, 0.000597484
32,256,2,0.00109051, 0.000576295
32,256,3,0.00109257, 0.000605251
32,256,4,0.00114589, 0.000587239
32,256,5,0.00111768, 0.000540329
32,256,6,0.00116483, 0.000574166
32,256,7,0.00111009, 0.000564917
32,256,8,0.00107553, 0.000521333
32,256,9,0.00111232, 0.000563628
32,256,10,0.00109718, 0.000549655
32,256,11,0.00111989, 0.000577392
32,256,12,0.00102866, 0.000558048
32,256,13,0.00117702, 0.000644183
32,256,14,0.00112087, 0.000573475
32,256,15,0.00111606, 0.00062213
32,256,16,0.001159, 0.000604982
32,256,17,0.00103133, 0.000604026
32,256,18,0.00132839, 0.000564623
32,256,19,0.00127796, 0.000562748
32,256,20,0.00108954, 0.000554567
32,256,21,0.00108555, 0.000579953
32,256,22,0.00107122, 0.000589064
32,256,23,0.00117404, 0.000594426
32,256,24,0.00110869, 0.000567439
32,256,25,0.00113088, 0.000605045
32,256,26,0.00115365, 0.000589083
32,256,27,0.00115922, 0.000545318
32,256,28,0.0010747, 0.000567564
32,256,29,0.00108508, 0.000576016
32,256,30,0.00102755, 0.000574314
32,256,31,0.00107427, 0.000542245
32,256,32,0.00104141, 0.000560566
32,256,33,0.00113157, 0.000594468
32,256,34,0.00108834, 0.000584416
32,256,35,0.00103108, 0.00050603
32,256,36,0.00107241, 0.000580756
32,256,37,0.00110648, 0.000540815
32,256,38,0.0010981, 0.0005795
32,256,39,0.00107784, 0.000555054
32,256,40,0.0012811, 0.000552297
32,256,41,0.00105232, 0.000582872
32,256,42,0.00105073, 0.000593224
32,256,43,0.0012526, 0.000581248
32,256,44,0.00115801, 0.000563078
32,256,45,0.0012116, 0.000563118
32,256,46,0.00106651, 0.000640858
32,256,47,0.00106787, 0.000558743
32,256,48,0.00138041, 0.00056804
32,256,49,0.00110462, 0.000551963
32,256,50,0.00106987, 0.00053002
32,256,51,0.001032, 0.000540198
32,256,52,0.00105371, 0.000571784
32,256,53,0.00107276, 0.000555025
32,256,54,0.00111248, 0.000537564
32,256,55,0.0011142, 0.000556451
32,256,56,0.00116231, 0.000689549
32,256,57,0.0010976, 0.00056119
32,256,58,0.00103675, 0.000607293
32,256,59,0.00105531, 0.000586801
32,256,60,0.00107473, 0.00057681
32,256,61,0.0013587, 0.000582994
32,256,62,0.00105054, 0.00056489
32,256,63,0.00108722, 0.000537395
32,256,64,0.00106802, 0.000571777
32,256,65,0.00106436, 0.00061769
32,256,66,0.00102568, 0.000583952
32,256,67,0.00108803, 0.000587601
32,256,68,0.00112818, 0.000606413
32,256,69,0.00111992, 0.000599058
32,256,70,0.00109973, 0.000608085
32,256,71,0.00108252, 0.000550983
32,256,72,0.00103426, 0.00056111
32,256,73,0.00104034, 0.000605524
32,256,74,0.00106699, 0.000595177
32,256,75,0.00108107, 0.000575784
32,256,76,0.00110261, 0.000570895
32,256,77,0.00114693, 0.000609327
32,256,78,0.00116192, 0.000538706
32,256,79,0.00101614, 0.000567486
32,256,80,0.00107845, 0.000559647
32,256,81,0.00103866, 0.000540281
32,256,82,0.0010978, 0.000571535
32,256,83,0.00100252, 0.000530098
32,256,84,0.00105084, 0.000598981
32,256,85,0.00115249, 0.000573712
32,256,86,0.00104928, 0.000534712
32,256,87,0.00127216, 0.000535255
32,256,88,0.00122485, 0.000609579
32,256,89,0.00111851, 0.00061477
32,256,90,0.00110046, 0.000580629
32,256,91,0.00113224, 0.000543876
32,256,92,0.00109204, 0.000577225
32,256,93,0.0012971, 0.000573773
32,256,94,0.00101143, 0.000507479
32,256,95,0.0010474, 0.000526841
32,256,96,0.000966436, 0.000558685
32,256,97,0.00105944, 0.000568317
32,256,98,0.00117737, 0.000585015
32,256,99,0.00112298, 0.000634949
32,256,100,0.0012305, 0.000578911
1,512,1,0.00125754, 0.00320511
1,512,2,0.00125422, 0.00287082
1,512,3,0.0012474, 0.00280752
1,512,4,0.00124293, 0.00275855
1,512,5,0.00124363, 0.00273217
1,512,6,0.00123593, 0.00268237
1,512,7,0.0012336, 0.0026861
1,512,8,0.00123704, 0.00268404
1,512,9,0.00122761, 0.00273626
1,512,10,0.00123, 0.00269214
1,512,11,0.00123273, 0.00265996
1,512,12,0.00123042, 0.00266715
1,512,13,0.00123031, 0.00264798
1,512,14,0.00123226, 0.00265846
1,512,15,0.00123072, 0.00265447
1,512,16,0.00122977, 0.00265533
1,512,17,0.00123284, 0.00265481
1,512,18,0.0013385, 0.00269458
1,512,19,0.00123298, 0.00265673
1,512,20,0.00123107, 0.00265583
1,512,21,0.00123355, 0.00265795
1,512,22,0.00123227, 0.00265447
1,512,23,0.0012313, 0.00265535
1,512,24,0.00123328, 0.00265621
1,512,25,0.00122974, 0.00267389
1,512,26,0.00123435, 0.00268403
1,512,27,0.00124043, 0.00265686
1,512,28,0.00122625, 0.00266483
1,512,29,0.00122491, 0.00265191
1,512,30,0.00122959, 0.00266136
1,512,31,0.00122737, 0.00264723
1,512,32,0.00123088, 0.00265274
1,512,33,0.00122911, 0.00265819
1,512,34,0.00123602, 0.00265768
1,512,35,0.00122873, 0.00265386
1,512,36,0.00123303, 0.00265707
1,512,37,0.00122808, 0.00265488
1,512,38,0.00123491, 0.00265691
1,512,39,0.00122782, 0.0026524
1,512,40,0.00123152, 0.0026539
1,512,41,0.00123208, 0.00265823
1,512,42,0.00123034, 0.002658
1,512,43,0.00122964, 0.00265609
1,512,44,0.00123402, 0.00265788
1,512,45,0.00122872, 0.00266528
1,512,46,0.00123203, 0.00265794
1,512,47,0.00122443, 0.00265475
1,512,48,0.00122976, 0.00266323
1,512,49,0.00122885, 0.00266022
1,512,50,0.00122921, 0.00265244
1,512,51,0.00122861, 0.00265094
1,512,52,0.00123028, 0.00267165
1,512,53,0.00122909, 0.00265797
1,512,54,0.00123185, 0.00265825
1,512,55,0.00122613, 0.00265648
1,512,56,0.0012358, 0.00265643
1,512,57,0.00122903, 0.00265716
1,512,58,0.00123165, 0.00265862
1,512,59,0.00123133, 0.00266013
1,512,60,0.00122897, 0.00265758
1,512,61,0.00122853, 0.00265753
1,512,62,0.00122913, 0.00265744
1,512,63,0.0012298, 0.00266033
1,512,64,0.00122922, 0.00265948
1,512,65,0.00122955, 0.00266046
1,512,66,0.00123142, 0.00265845
1,512,67,0.00122643, 0.00265583
1,512,68,0.00123272, 0.00265888
1,512,69,0.0012317, 0.00265599
1,512,70,0.00122722, 0.00265633
1,512,71,0.00122825, 0.00265267
1,512,72,0.00122925, 0.002663
1,512,73,0.00123165, 0.00265229
1,512,74,0.00122786, 0.00265633
1,512,75,0.00122992, 0.00265652
1,512,76,0.00122887, 0.0026594
1,512,77,0.0012269, 0.00265315
1,512,78,0.00122837, 0.00266553
1,512,79,0.00123101, 0.00265949
1,512,80,0.00123061, 0.00265726
1,512,81,0.00122831, 0.00265513
1,512,82,0.00122914, 0.00265648
1,512,83,0.00123128, 0.00265978
1,512,84,0.00123392, 0.00265556
1,512,85,0.00123094, 0.002654
1,512,86,0.00123537, 0.00266073
1,512,87,0.00122915, 0.00265626
1,512,88,0.00123313, 0.00265868
1,512,89,0.00123323, 0.00265864
1,512,90,0.00122802, 0.00265307
1,512,91,0.00123038, 0.00265593
1,512,92,0.00122877, 0.00266179
1,512,93,0.00122589, 0.00265753
1,512,94,0.00123024, 0.00265852
1,512,95,0.00122811, 0.00265811
1,512,96,0.00123424, 0.0029108
1,512,97,0.00122954, 0.0026659
1,512,98,0.00122926, 0.00265348
1,512,99,0.00122932, 0.00266019
1,512,100,0.00122968, 0.00265477
2,512,1,0.00133141, 0.00530627
2,512,2,0.00133139, 0.00541879
2,512,3,0.0013207, 0.00542689
2,512,4,0.00133088, 0.00543637
2,512,5,0.00134339, 0.00541423
2,512,6,0.00133172, 0.00643518
2,512,7,0.0013299, 0.00542612
2,512,8,0.00127293, 0.00544675
2,512,9,0.00132651, 0.00590661
2,512,10,0.00133043, 0.00543458
2,512,11,0.00133797, 0.00544585
2,512,12,0.00133216, 0.00543475
2,512,13,0.00132872, 0.00542962
2,512,14,0.00133993, 0.00543939
2,512,15,0.00132429, 0.00541933
2,512,16,0.00132864, 0.00544418
2,512,17,0.00133177, 0.0054374
2,512,18,0.00132526, 0.00543602
2,512,19,0.00133593, 0.00543679
2,512,20,0.00133394, 0.00543502
2,512,21,0.00133305, 0.0054403
2,512,22,0.00132916, 0.00543149
2,512,23,0.00133194, 0.00545144
2,512,24,0.00133756, 0.00542865
2,512,25,0.00132902, 0.00544161
2,512,26,0.00132843, 0.00543936
2,512,27,0.00133168, 0.00534381
2,512,28,0.00133132, 0.0054383
2,512,29,0.0013309, 0.00542993
2,512,30,0.00132475, 0.00616905
2,512,31,0.00133528, 0.00544005
2,512,32,0.00132973, 0.00543304
2,512,33,0.00133207, 0.00543064
2,512,34,0.00132912, 0.00542743
2,512,35,0.00133882, 0.00542188
2,512,36,0.00133159, 0.00543992
2,512,37,0.00127383, 0.00543722
2,512,38,0.00133107, 0.00543345
2,512,39,0.00133133, 0.0054293
2,512,40,0.00133346, 0.00544548
2,512,41,0.001323, 0.00542599
2,512,42,0.00132966, 0.00619613
2,512,43,0.0013288, 0.0054352
2,512,44,0.00134142, 0.0054392
2,512,45,0.00132801, 0.00535199
2,512,46,0.00133064, 0.00542209
2,512,47,0.00133523, 0.00539656
2,512,48,0.00134025, 0.00542053
2,512,49,0.00132948, 0.00539157
2,512,50,0.00133506, 0.00542719
2,512,51,0.00127807, 0.0054405
2,512,52,0.00133117, 0.00544188
2,512,53,0.00133149, 0.00542724
2,512,54,0.00133312, 0.0054326
2,512,55,0.00133082, 0.00542157
2,512,56,0.00132489, 0.00538626
2,512,57,0.001326, 0.00544355
2,512,58,0.00132897, 0.00545056
2,512,59,0.0013306, 0.00543592
2,512,60,0.00133027, 0.005632
2,512,61,0.00133148, 0.0054128
2,512,62,0.0013328, 0.00543686
2,512,63,0.00134088, 0.00543465
2,512,64,0.00132962, 0.00538117
2,512,65,0.00133877, 0.00543471
2,512,66,0.00127908, 0.00543809
2,512,67,0.00133138, 0.0054509
2,512,68,0.00133765, 0.00542679
2,512,69,0.00133097, 0.00544164
2,512,70,0.00132964, 0.0054224
2,512,71,0.00133008, 0.00542743
2,512,72,0.00133248, 0.0054147
2,512,73,0.0013377, 0.00544226
2,512,74,0.00132757, 0.00543641
2,512,75,0.00132982, 0.00543361
2,512,76,0.00133316, 0.00543354
2,512,77,0.00132901, 0.00544006
2,512,78,0.00132943, 0.00541685
2,512,79,0.00132936, 0.00544268
2,512,80,0.00132962, 0.005441
2,512,81,0.0013325, 0.00542762
2,512,82,0.00132875, 0.00543678
2,512,83,0.00133083, 0.00543337
2,512,84,0.00132907, 0.00542562
2,512,85,0.001335, 0.00532643
2,512,86,0.00133054, 0.0054369
2,512,87,0.00132226, 0.00543919
2,512,88,0.0013333, 0.00538586
2,512,89,0.0013285, 0.00544216
2,512,90,0.00132664, 0.00587504
2,512,91,0.00133565, 0.00542597
2,512,92,0.00133589, 0.00541552
2,512,93,0.00133178, 0.00543543
2,512,94,0.00132319, 0.00543744
2,512,95,0.00132697, 0.00530069
2,512,96,0.00133464, 0.00543781
2,512,97,0.00135027, 0.0054777
2,512,98,0.00133077, 0.00543006
2,512,99,0.00132824, 0.00542217
2,512,100,0.00134062, 0.00535031
4,512,1,0.00173696, 0.00315185
4,512,2,0.00172562, 0.00323613
4,512,3,0.00173955, 0.00336865
4,512,4,0.00172347, 0.00327246
4,512,5,0.00175134, 0.00317653
4,512,6,0.00173177, 0.00321976
4,512,7,0.00174121, 0.00324339
4,512,8,0.00173699, 0.0032508
4,512,9,0.00176807, 0.00335143
4,512,10,0.00173659, 0.00330075
4,512,11,0.00172031, 0.00328652
4,512,12,0.00177036, 0.00317741
4,512,13,0.0017857, 0.00338872
4,512,14,0.00178692, 0.00349401
4,512,15,0.00181408, 0.0036506
4,512,16,0.00179158, 0.00338751
4,512,17,0.00180549, 0.00358567
4,512,18,0.0018361, 0.00362649
4,512,19,0.0018341, 0.00341788
4,512,20,0.00178664, 0.00347749
4,512,21,0.00177322, 0.00335123
4,512,22,0.00173826, 0.00327965
4,512,23,0.0017349, 0.00327797
4,512,24,0.00174272, 0.0032654
4,512,25,0.00174234, 0.00329675
4,512,26,0.00173029, 0.00330376
4,512,27,0.00173931, 0.00326801
4,512,28,0.00174259, 0.00323704
4,512,29,0.00171817, 0.00327205
4,512,30,0.00172716, 0.00323404
4,512,31,0.00173205, 0.00326933
4,512,32,0.00173781, 0.0032042
4,512,33,0.00172962, 0.00321894
4,512,34,0.00175036, 0.00326812
4,512,35,0.00173261, 0.00328646
4,512,36,0.00175403, 0.00314721
4,512,37,0.0017378, 0.00328864
4,512,38,0.0017306, 0.00324668
4,512,39,0.001839, 0.00321628
4,512,40,0.00172382, 0.00319043
4,512,41,0.00174063, 0.00318865
4,512,42,0.00172922, 0.00327366
4,512,43,0.00174291, 0.00326552
4,512,44,0.00174108, 0.00333344
4,512,45,0.00174436, 0.003334
4,512,46,0.00173621, 0.00325783
4,512,47,0.00172533, 0.0032193
4,512,48,0.00173215, 0.00326234
4,512,49,0.00172659, 0.00326226
4,512,50,0.00173195, 0.00323249
4,512,51,0.0017342, 0.00336701
4,512,52,0.00173445, 0.00332649
4,512,53,0.00173011, 0.00321677
4,512,54,0.00174225, 0.00323714
4,512,55,0.00172479, 0.003331
4,512,56,0.00173753, 0.00326559
4,512,57,0.00172946, 0.00330402
4,512,58,0.00174023, 0.0033057
4,512,59,0.00172579, 0.00360922
4,512,60,0.00172212, 0.00324996
4,512,61,0.00174443, 0.00328024
4,512,62,0.00175569, 0.00321039
4,512,63,0.00174988, 0.0032543
4,512,64,0.00174351, 0.00322779
4,512,65,0.0017457, 0.00317024
4,512,66,0.00172277, 0.00321913
4,512,67,0.00175224, 0.00325457
4,512,68,0.00172817, 0.00334457
4,512,69,0.00174228, 0.00331249
4,512,70,0.00173706, 0.00332299
4,512,71,0.00172471, 0.00331184
4,512,72,0.001732, 0.00329093
4,512,73,0.00173257, 0.00325333
4,512,74,0.00172459, 0.00328838
4,512,75,0.00173118, 0.00326131
4,512,76,0.00175014, 0.00316791
4,512,77,0.00172509, 0.00325759
4,512,78,0.00174454, 0.00331888
4,512,79,0.00173344, 0.00328421
4,512,80,0.00173779, 0.00339114
4,512,81,0.00173755, 0.00328346
4,512,82,0.00176457, 0.00336074
4,512,83,0.00178895, 0.00346064
4,512,84,0.00174459, 0.00321862
4,512,85,0.00175855, 0.00324526
4,512,86,0.00173121, 0.00327442
4,512,87,0.00173892, 0.00327533
4,512,88,0.00174087, 0.00357619
4,512,89,0.00173344, 0.00324875
4,512,90,0.0017341, 0.00314621
4,512,91,0.00174442, 0.00320454
4,512,92,0.00177743, 0.00332789
4,512,93,0.0017355, 0.00328675
4,512,94,0.00184333, 0.00352912
4,512,95,0.00172048, 0.00335933
4,512,96,0.001732, 0.00322908
4,512,97,0.00173537, 0.00335304
4,512,98,0.00172379, 0.00321403
4,512,99,0.00173024, 0.00330873
4,512,100,0.00173069, 0.00322126
8,512,1,0.00134707, 0.00196083
8,512,2,0.00140029, 0.00193445
8,512,3,0.00137436, 0.00192543
8,512,4,0.00135425, 0.00193368
8,512,5,0.00137483, 0.00194514
8,512,6,0.00136087, 0.00195113
8,512,7,0.0013951, 0.00193782
8,512,8,0.00135628, 0.00193585
8,512,9,0.00144587, 0.00185826
8,512,10,0.00136723, 0.00195309
8,512,11,0.0013587, 0.00190404
8,512,12,0.00139095, 0.00213138
8,512,13,0.00137044, 0.00195092
8,512,14,0.00136001, 0.00198453
8,512,15,0.00136282, 0.0019585
8,512,16,0.00137734, 0.00193388
8,512,17,0.00136498, 0.00192923
8,512,18,0.00141398, 0.00196083
8,512,19,0.00140327, 0.00196405
8,512,20,0.00136306, 0.0019413
8,512,21,0.00135977, 0.00191919
8,512,22,0.00134035, 0.00191819
8,512,23,0.00136541, 0.00194876
8,512,24,0.00136275, 0.00194485
8,512,25,0.00135759, 0.00207049
8,512,26,0.00135456, 0.001912
8,512,27,0.00139739, 0.00192983
8,512,28,0.00135518, 0.00193622
8,512,29,0.00142858, 0.00198983
8,512,30,0.00136951, 0.00192654
8,512,31,0.00136799, 0.00194756
8,512,32,0.00136538, 0.00197699
8,512,33,0.00138859, 0.00193929
8,512,34,0.00138663, 0.00193834
8,512,35,0.00141692, 0.00193774
8,512,36,0.0013887, 0.00194622
8,512,37,0.0013714, 0.00195469
8,512,38,0.00134528, 0.00194628
8,512,39,0.00136534, 0.00191637
8,512,40,0.00133681, 0.00194646
8,512,41,0.00135021, 0.00202191
8,512,42,0.00137542, 0.00195048
8,512,43,0.00116404, 0.00196126
8,512,44,0.00137534, 0.00194665
8,512,45,0.00136398, 0.00193152
8,512,46,0.00136542, 0.00192513
8,512,47,0.00136199, 0.0019377
8,512,48,0.00134976, 0.00192632
8,512,49,0.00137098, 0.00191481
8,512,50,0.00138296, 0.00194165
8,512,51,0.00136109, 0.0019586
8,512,52,0.00136068, 0.00195392
8,512,53,0.00140083, 0.0019311
8,512,54,0.00137246, 0.0019537
8,512,55,0.00140088, 0.00194209
8,512,56,0.00139063, 0.00193207
8,512,57,0.00138622, 0.00193724
8,512,58,0.00138014, 0.00195112
8,512,59,0.00138147, 0.00195782
8,512,60,0.00136556, 0.00196549
8,512,61,0.00137435, 0.0019199
8,512,62,0.00137785, 0.00193648
8,512,63,0.00142227, 0.00211459
8,512,64,0.00138333, 0.00195568
8,512,65,0.00138145, 0.00195567
8,512,66,0.00138128, 0.00198986
8,512,67,0.00136587, 0.0019513
8,512,68,0.00140138, 0.00197277
8,512,69,0.00136364, 0.00193708
8,512,70,0.00136532, 0.00193606
8,512,71,0.00134566, 0.00194489
8,512,72,0.00138564, 0.00193093
8,512,73,0.00136234, 0.00192979
8,512,74,0.00137903, 0.00197779
8,512,75,0.00138784, 0.00195624
8,512,76,0.00140052, 0.00194793
8,512,77,0.0013579, 0.00198741
8,512,78,0.00135142, 0.00192319
8,512,79,0.0013783, 0.00193966
8,512,80,0.00136588, 0.00193707
8,512,81,0.00136735, 0.00192754
8,512,82,0.00134644, 0.00194267
8,512,83,0.00136888, 0.00192889
8,512,84,0.0013808, 0.00195786
8,512,85,0.00138478, 0.00199377
8,512,86,0.00138325, 0.00198736
8,512,87,0.00137297, 0.00197132
8,512,88,0.00137089, 0.0019323
8,512,89,0.00136832, 0.00192415
8,512,90,0.00139518, 0.00194764
8,512,91,0.0013743, 0.00195908
8,512,92,0.00135851, 0.00193625
8,512,93,0.0013841, 0.00195169
8,512,94,0.00137566, 0.0019586
8,512,95,0.00138777, 0.00192927
8,512,96,0.00136918, 0.00195718
8,512,97,0.00137478, 0.00191798
8,512,98,0.00138434, 0.00198428
8,512,99,0.0013735, 0.00192725
8,512,100,0.00136497, 0.0019583
16,512,1,0.00118414, 0.00141559
16,512,2,0.00117483, 0.00144947
16,512,3,0.00117478, 0.00143908
16,512,4,0.0011919, 0.00144573
16,512,5,0.00115412, 0.00141156
16,512,6,0.00119364, 0.00142851
16,512,7,0.00117949, 0.00141922
16,512,8,0.00120096, 0.00141702
16,512,9,0.00114715, 0.00140761
16,512,10,0.00118309, 0.00143554
16,512,11,0.00118459, 0.00141946
16,512,12,0.00117237, 0.0014308
16,512,13,0.0011831, 0.00142257
16,512,14,0.00117653, 0.00141934
16,512,15,0.00117664, 0.00144024
16,512,16,0.00117815, 0.00140288
16,512,17,0.00118159, 0.00143034
16,512,18,0.00115342, 0.00143352
16,512,19,0.00115938, 0.00144465
16,512,20,0.00117569, 0.00142987
16,512,21,0.00117539, 0.00141721
16,512,22,0.00116633, 0.00145774
16,512,23,0.00120745, 0.00142008
16,512,24,0.00118672, 0.00146304
16,512,25,0.00116357, 0.00143542
16,512,26,0.00120325, 0.00142173
16,512,27,0.00118788, 0.00144504
16,512,28,0.00117221, 0.00150879
16,512,29,0.00150608, 0.00141483
16,512,30,0.00116882, 0.00143604
16,512,31,0.00119904, 0.0014394
16,512,32,0.00118852, 0.00140922
16,512,33,0.00117977, 0.00143672
16,512,34,0.00121599, 0.00145005
16,512,35,0.00124187, 0.00142549
16,512,36,0.00123073, 0.00145468
16,512,37,0.00130512, 0.00157567
16,512,38,0.0012594, 0.00152099
16,512,39,0.00124254, 0.00149446
16,512,40,0.00135543, 0.00169589
16,512,41,0.00138386, 0.00174917
16,512,42,0.00131766, 0.00156594
16,512,43,0.00122961, 0.00155633
16,512,44,0.00124959, 0.00154537
16,512,45,0.00125092, 0.00153473
16,512,46,0.00119717, 0.00144788
16,512,47,0.00119776, 0.00144301
16,512,48,0.00115912, 0.00142204
16,512,49,0.00121794, 0.00143924
16,512,50,0.00119552, 0.00143685
16,512,51,0.00117413, 0.00140539
16,512,52,0.0011963, 0.00141906
16,512,53,0.00118467, 0.00142665
16,512,54,0.00115686, 0.00143198
16,512,55,0.00118164, 0.00142785
16,512,56,0.00118976, 0.0014254
16,512,57,0.00116814, 0.00141417
16,512,58,0.00117177, 0.00144203
16,512,59,0.00117277, 0.00138444
16,512,60,0.00120491, 0.00145668
16,512,61,0.00119585, 0.00146473
16,512,62,0.00119649, 0.00143972
16,512,63,0.00115753, 0.00141837
16,512,64,0.00118385, 0.00143055
16,512,65,0.00117011, 0.001455
16,512,66,0.00118992, 0.00140786
16,512,67,0.00118309, 0.00143735
16,512,68,0.00116514, 0.0014219
16,512,69,0.00115459, 0.0014358
16,512,70,0.00119294, 0.00141251
16,512,71,0.00115688, 0.00141802
16,512,72,0.00119467, 0.00144733
16,512,73,0.00118421, 0.0014318
16,512,74,0.00119133, 0.00142363
16,512,75,0.0011659, 0.00138608
16,512,76,0.00116092, 0.00141527
16,512,77,0.00124203, 0.00150914
16,512,78,0.00124429, 0.00153337
16,512,79,0.00122785, 0.00146841
16,512,80,0.00120384, 0.00147545
16,512,81,0.00127161, 0.00160036
16,512,82,0.00127814, 0.0015268
16,512,83,0.00135638, 0.00164619
16,512,84,0.00139135, 0.00171897
16,512,85,0.00133671, 0.0016851
16,512,86,0.00133189, 0.00168052
16,512,87,0.00127012, 0.00157988
16,512,88,0.00131359, 0.00162087
16,512,89,0.00134304, 0.00172229
16,512,90,0.00131742, 0.00176788
16,512,91,0.00130739, 0.00158687
16,512,92,0.00126801, 0.00149086
16,512,93,0.00122345, 0.00155285
16,512,94,0.0011903, 0.00143974
16,512,95,0.00117213, 0.001438
16,512,96,0.00116516, 0.00145291
16,512,97,0.00116877, 0.00146892
16,512,98,0.00117879, 0.00142528
16,512,99,0.00114577, 0.00144838
16,512,100,0.00117402, 0.00142876
32,512,1,0.00120298, 0.00126023
32,512,2,0.00111455, 0.00124886
32,512,3,0.00125126, 0.00130459
32,512,4,0.00117244, 0.00125579
32,512,5,0.00125077, 0.00129442
32,512,6,0.00120013, 0.00122735
32,512,7,0.00124468, 0.00121605
32,512,8,0.0011866, 0.00130585
32,512,9,0.00117361, 0.00127253
32,512,10,0.00117678, 0.00124846
32,512,11,0.00150591, 0.00126861
32,512,12,0.00116334, 0.00120229
32,512,13,0.00110299, 0.00123606
32,512,14,0.00118618, 0.00116318
32,512,15,0.00118458, 0.00125123
32,512,16,0.0011897, 0.00123999
32,512,17,0.00115986, 0.00122948
32,512,18,0.00117603, 0.00119097
32,512,19,0.0011937, 0.00119746
32,512,20,0.00117457, 0.00121523
32,512,21,0.00112136, 0.001186
32,512,22,0.00117939, 0.00119405
32,512,23,0.00109886, 0.00122298
32,512,24,0.00114447, 0.00124416
32,512,25,0.00123553, 0.00124252
32,512,26,0.00120469, 0.00119339
32,512,27,0.00114444, 0.00121203
32,512,28,0.00109128, 0.0012
32,512,29,0.00113051, 0.00118473
32,512,30,0.00117909, 0.00122757
32,512,31,0.00113594, 0.00122897
32,512,32,0.00119537, 0.00123059
32,512,33,0.00114696, 0.00121037
32,512,34,0.00115686, 0.00121281
32,512,35,0.00115274, 0.00123086
32,512,36,0.00114482, 0.00122306
32,512,37,0.00113637, 0.0012256
32,512,38,0.00114119, 0.00120836
32,512,39,0.00119805, 0.00124768
32,512,40,0.00118216, 0.00123369
32,512,41,0.00117951, 0.00118757
32,512,42,0.00121079, 0.00124256
32,512,43,0.00113537, 0.00121475
32,512,44,0.00112, 0.00123337
32,512,45,0.00109067, 0.0012106
32,512,46,0.00110456, 0.00121678
32,512,47,0.0011501, 0.00122363
32,512,48,0.00116368, 0.00120334
32,512,49,0.00114011, 0.00120824
32,512,50,0.00114128, 0.00121749
32,512,51,0.00113959, 0.00124917
32,512,52,0.00120877, 0.00124952
32,512,53,0.00122032, 0.00122573
32,512,54,0.00118491, 0.00127884
32,512,55,0.00128354, 0.00128577
32,512,56,0.00132477, 0.00136551
32,512,57,0.00127459, 0.00130353
32,512,58,0.00124295, 0.00135084
32,512,59,0.00126834, 0.00136441
32,512,60,0.00120628, 0.00131527
32,512,61,0.00121115, 0.00130537
32,512,62,0.00122356, 0.00123099
32,512,63,0.00115014, 0.00120715
32,512,64,0.00114585, 0.00122801
32,512,65,0.00112134, 0.00121263
32,512,66,0.00114352, 0.00122701
32,512,67,0.00118155, 0.00124827
32,512,68,0.00115085, 0.00123015
32,512,69,0.00114806, 0.00125849
32,512,70,0.00118763, 0.00125833
32,512,71,0.0011538, 0.00123189
32,512,72,0.00119323, 0.00124867
32,512,73,0.00113633, 0.00121872
32,512,74,0.0011897, 0.00118225
32,512,75,0.00115366, 0.00119423
