n_processes,n_matrix,iteration,checksym_time,transpose_time
1,512,49,0.00123262,0.00811172
1,512,50,0.00122476,0.0081141
1,512,51,0.0012517,0.00818443
1,512,52,0.0012629,0.00831699
1,512,53,0.00123572,0.00819612
1,512,54,0.00123,0.00812387
1,512,55,0.00130749,0.00816917
1,512,56,0.00122499,0.00810623
1,512,57,0.00123763,0.00813389
1,512,58,0.00124335,0.00854659
1,512,59,0.00123477,0.00828862
1,512,60,0.00124383,0.00820899
1,512,61,0.00123858,0.00817394
1,512,62,0.00124002,0.00811052
1,512,63,0.00128698,0.00808907
1,512,64,0.00125504,0.0081687
1,512,65,0.00123906,0.00860763
1,512,66,0.00131273,0.00825
1,512,67,0.00123954,0.00817299
1,512,68,0.00123262,0.00812507
1,512,69,0.00124407,0.00808549
1,512,70,0.00121427,0.00797534
1,512,71,0.00121498,0.00794744
1,512,72,0.00121999,0.00799012
1,512,73,0.00123477,0.00813341
1,512,74,0.00130129,0.0080874
1,512,75,0.00123334,0.00814986
1,512,76,0.0012157,0.00800371
1,512,77,0.00123048,0.00810337
1,512,78,0.00123286,0.00813985
1,512,79,0.00123549,0.00815344
1,512,80,0.00123811,0.00859952
1,512,81,0.00123119,0.0081563
1,512,82,0.00123954,0.00811362
1,512,83,0.00123692,0.00813317
1,512,84,0.00125861,0.00815272
1,512,85,0.00129151,0.00824332
1,512,86,0.00123167,0.00814176
1,512,87,0.00123429,0.00819182
1,512,88,0.00125313,0.00812316
1,512,89,0.00123429,0.0080874
1,512,90,0.00123644,0.00810933
1,512,91,0.00123048,0.00812149
1,512,92,0.00126052,0.00811172
1,512,93,0.00124121,0.00807595
1,512,94,0.00120902,0.00793886
1,512,95,0.00121045,0.00814176
1,512,96,0.00122452,0.00810194
1,512,97,0.00123382,0.00811696
1,512,98,0.00123549,0.00815988
1,512,99,0.0012331,0.00825047
1,512,100,0.00126195,0.00827312
2,512,1,0.000957727,0.00637221
2,512,2,0.000946522,0.00591683
2,512,3,0.000977993,0.00588202
2,512,4,0.00095582,0.00633764
2,512,5,0.000959396,0.00602198
2,512,6,0.00096035,0.00592661
2,512,7,0.00100183,0.00587225
2,512,8,0.000939369,0.00579906
2,512,9,0.000948906,0.00580955
2,512,10,0.000941753,0.00576663
2,512,11,0.000944614,0.00577831
2,512,12,0.000934362,0.00572896
2,512,13,0.000945568,0.00573373
2,512,14,0.0010128,0.00573301
2,512,15,0.000935555,0.00592875
2,512,16,0.000981092,0.00579882
2,512,17,0.000940561,0.00583029
2,512,18,0.000940561,0.00573754
2,512,19,0.000935793,0.00584531
2,512,20,0.00092864,0.00609303
2,512,21,0.000970602,0.00578833
2,512,22,0.000931978,0.00555468
2,512,23,0.000916958,0.00565076
2,512,24,0.000987291,0.00562358
2,512,25,0.000916719,0.00554919
2,512,26,0.00091815,0.00554013
2,512,27,0.000921011,0.00564981
2,512,28,0.000923157,0.00556517
2,512,29,0.000933409,0.00566268
2,512,30,0.000956774,0.00602818
2,512,31,0.000958681,0.00592947
2,512,32,0.000976086,0.0059123
2,512,33,0.000941038,0.00592113
2,512,34,0.000934362,0.00575566
2,512,35,0.000954151,0.00590134
2,512,36,0.000952721,0.00597835
2,512,37,0.000951052,0.00580072
2,512,38,0.000971556,0.00592399
2,512,39,0.000964403,0.00594616
2,512,40,0.000956297,0.00590301
2,512,41,0.000954628,0.00591278
2,512,42,0.000953674,0.00589561
2,512,43,0.000957489,0.00587749
2,512,44,0.000947237,0.00596428
2,512,45,0.000949621,0.00599337
2,512,46,0.000939369,0.00575876
2,512,47,0.000936747,0.00586915
2,512,48,0.000947475,0.00588942
2,512,49,0.00094986,0.00578094
2,512,50,0.000957489,0.00592709
2,512,51,0.000961065,0.00598574
2,512,52,0.000953674,0.00578904
2,512,53,0.000943184,0.00581217
2,512,54,0.000958681,0.00593829
2,512,55,0.000928402,0.00567603
2,512,56,0.000936747,0.00570726
2,512,57,0.000926733,0.00574017
2,512,58,0.000934124,0.00571847
2,512,59,0.000933647,0.0056777
2,512,60,0.000932217,0.00571847
2,512,61,0.000937223,0.00571108
2,512,62,0.000946999,0.00598049
2,512,63,0.000938416,0.00587797
2,512,64,0.00093317,0.00584269
2,512,65,0.000944853,0.00563669
2,512,66,0.000952959,0.00587368
2,512,67,0.000960112,0.00601387
2,512,68,0.000952721,0.00593877
2,512,69,0.000953674,0.0057683
2,512,70,0.000952005,0.00579667
2,512,71,0.00095892,0.00601816
2,512,72,0.000952959,0.00591207
2,512,73,0.000950336,0.00591922
2,512,74,0.0010035,0.00601315
2,512,75,0.000958681,0.00592732
2,512,76,0.000950336,0.00590563
2,512,77,0.000961065,0.0059402
2,512,78,0.000967741,0.00590706
2,512,79,0.000958681,0.00593519
2,512,80,0.00101209,0.00587249
2,512,81,0.000956059,0.00594091
2,512,82,0.000960827,0.00589895
2,512,83,0.000959635,0.00595951
2,512,84,0.000952959,0.00595379
2,512,85,0.000957489,0.00592637
2,512,86,0.000969172,0.00588489
2,512,87,0.000947714,0.00586104
2,512,88,0.000970364,0.00571489
2,512,89,0.000929117,0.00568533
2,512,90,0.000918627,0.00566053
2,512,91,0.000910044,0.00559402
2,512,92,0.000916004,0.00559068
2,512,93,0.000920296,0.00563598
2,512,94,0.000923157,0.00559688
2,512,95,0.000929594,0.00565052
2,512,96,0.000934601,0.00578213
2,512,97,0.000941038,0.00582457
2,512,98,0.000956535,0.00593948
2,512,99,0.000959158,0.00593114
2,512,100,0.000948191,0.00595617
4,512,1,0.000579119,0.00514841
4,512,2,0.000557423,0.00482702
4,512,3,0.000586033,0.00530791
4,512,4,0.000557423,0.00467706
4,512,5,0.000557423,0.00480914
4,512,6,0.00056386,0.00500512
4,512,7,0.000562429,0.00468922
4,512,8,0.000589132,0.00491118
4,512,9,0.000564575,0.00469732
4,512,10,0.000555277,0.00465703
4,512,11,0.000554562,0.00460434
4,512,12,0.000584364,0.0046792
4,512,13,0.000555515,0.00450277
4,512,14,0.000558376,0.0048945
4,512,15,0.000596046,0.00534534
4,512,16,0.000578403,0.00507021
4,512,17,0.000562906,0.00475621
4,512,18,0.000561237,0.00476503
4,512,19,0.000557423,0.00481701
4,512,20,0.000557899,0.00475097
4,512,21,0.000586271,0.00493836
4,512,22,0.000556231,0.0048058
4,512,23,0.000582218,0.00503731
4,512,24,0.000552654,0.00471616
4,512,25,0.000554323,0.00467157
4,512,26,0.000557661,0.0045507
4,512,27,0.000554562,0.00476789
4,512,28,0.000560999,0.00481057
4,512,29,0.000558376,0.00482416
4,512,30,0.000564098,0.00493312
4,512,31,0.00055933,0.00481367
4,512,32,0.000555277,0.00469947
4,512,33,0.000552177,0.00477695
4,512,34,0.000601768,0.00451303
4,512,35,0.000550747,0.00460052
4,512,36,0.000592232,0.00495458
4,512,37,0.000590563,0.00483346
4,512,38,0.00055337,0.00485611
4,512,39,0.000559568,0.00484562
4,512,40,0.000564337,0.00486231
4,512,41,0.000612497,0.00542283
4,512,42,0.000570059,0.00474119
4,512,43,0.000566483,0.00489092
4,512,44,0.000575066,0.00488138
4,512,45,0.000567198,0.00468636
4,512,46,0.000570297,0.00462317
4,512,47,0.000556469,0.00475192
4,512,48,0.000556707,0.00505948
4,512,49,0.000558376,0.00454283
4,512,50,0.000559092,0.00477791
4,512,51,0.000552893,0.00471258
4,512,52,0.0005548,0.00487757
4,512,53,0.000593901,0.00463557
4,512,54,0.000596762,0.00513077
4,512,55,0.000673532,0.00520277
4,512,56,0.000564337,0.00481009
4,512,57,0.000562668,0.0050149
4,512,58,0.000558615,0.00476098
4,512,59,0.000562668,0.00470066
4,512,60,0.000566959,0.00489902
4,512,61,0.000558615,0.00476265
4,512,62,0.000578165,0.00471926
4,512,63,0.000553846,0.00465012
4,512,64,0.000586748,0.00462294
4,512,65,0.000552177,0.00467825
4,512,66,0.000551462,0.00478387
4,512,67,0.000551939,0.00464225
4,512,68,0.000556469,0.0045197
4,512,69,0.000553846,0.00459862
4,512,70,0.000558376,0.00452447
4,512,71,0.000599146,0.00498772
4,512,72,0.000557423,0.0049262
4,512,73,0.00058198,0.00466108
4,512,74,0.000588655,0.00474977
4,512,75,0.000553608,0.00475311
4,512,76,0.000550985,0.00442529
4,512,77,0.00055933,0.00460267
4,512,78,0.000585079,0.00516987
4,512,79,0.000552654,0.00474596
4,512,80,0.000551701,0.0047214
4,512,81,0.000564098,0.00474262
4,512,82,0.000586748,0.00494099
4,512,83,0.0005548,0.00480843
4,512,84,0.000556707,0.00459194
4,512,85,0.000552177,0.00473762
4,512,86,0.00055933,0.00469947
4,512,87,0.0005548,0.00481582
4,512,88,0.000582457,0.00506234
4,512,89,0.000557661,0.00484586
4,512,90,0.000637531,0.00498223
4,512,91,0.000557184,0.004807
4,512,92,0.000611305,0.00464559
4,512,93,0.000560284,0.00468922
4,512,94,0.000550985,0.00480485
4,512,95,0.000585318,0.00498605
4,512,96,0.000590563,0.00469422
4,512,97,0.000557184,0.00464201
4,512,98,0.000555992,0.0045867
4,512,99,0.000589132,0.00456834
4,512,100,0.000553846,0.00464344
8,512,1,0.000339031,0.0045886
8,512,2,0.000339031,0.00519943
8,512,3,0.000344515,0.00492215
8,512,4,0.00034976,0.00486803
8,512,5,0.000339508,0.00509381
8,512,6,0.000344276,0.00482774
8,512,7,0.000375271,0.00454164
8,512,8,0.000317097,0.00459313
8,512,9,0.000325441,0.00432968
8,512,10,0.0003438,0.00441861
8,512,11,0.00049901,0.00443912
8,512,12,0.000332594,0.00456977
8,512,13,0.00032711,0.00451255
8,512,14,0.000307798,0.0042305
8,512,15,0.000324965,0.00441957
8,512,16,0.000328302,0.00423121
8,512,17,0.000509262,0.0045588
8,512,18,0.000328779,0.00436854
8,512,19,0.000336885,0.00444055
8,512,20,0.000329494,0.00442815
8,512,21,0.00032568,0.00451303
8,512,22,0.000326872,0.00455546
8,512,23,0.000323534,0.00438213
8,512,24,0.000359535,0.00439811
8,512,25,0.000324965,0.00457311
8,512,26,0.000327349,0.00459886
8,512,27,0.00034976,0.00434613
8,512,28,0.00032568,0.00452065
8,512,29,0.000380993,0.00439453
8,512,30,0.000398397,0.00456357
8,512,31,0.000336409,0.0044229
8,512,32,0.00034523,0.00474119
8,512,33,0.000323534,0.004848
8,512,34,0.000407219,0.00485778
8,512,35,0.000350475,0.00503922
8,512,36,0.000333786,0.00466204
8,512,37,0.000552416,0.0044508
8,512,38,0.000337601,0.00437999
8,512,39,0.00404763,0.00476146
8,512,40,0.000346422,0.00453162
8,512,41,0.000391006,0.00436282
8,512,42,0.000309706,0.00434804
8,512,43,0.000332117,0.00444984
8,512,44,0.000324488,0.004565
8,512,45,0.000386238,0.0044713
8,512,46,0.000364304,0.00432754
8,512,47,0.000327349,0.00447106
8,512,48,0.000435114,0.00423408
8,512,49,0.000324726,0.00442886
8,512,50,0.000326395,0.00446272
8,512,51,0.00032711,0.00454497
8,512,52,0.000328064,0.00466681
8,512,53,0.000330925,0.0044837
8,512,54,0.000366926,0.00428295
8,512,55,0.000339746,0.0046258
8,512,56,0.000308514,0.00431228
8,512,57,0.000328541,0.00447774
8,512,58,0.000323296,0.00439858
8,512,59,0.00049758,0.00441003
8,512,60,0.000422716,0.00455308
8,512,61,0.000323534,0.00430846
8,512,62,0.000333548,0.00446486
8,512,63,0.000329256,0.00435257
8,512,64,0.000320435,0.00427198
8,512,65,0.000323057,0.00444818
8,512,66,0.000323057,0.0043993
8,512,67,0.000332117,0.00447941
8,512,68,0.000325203,0.00457001
8,512,69,0.000487804,0.00460052
8,512,70,0.000333071,0.00465298
8,512,71,0.000360489,0.00503445
8,512,72,0.002316,0.00596476
8,512,73,0.000339746,0.0045197
8,512,74,0.000323296,0.00440288
8,512,75,0.000470161,0.00437284
8,512,76,0.000325441,0.00441313
8,512,77,0.000593185,0.00453067
8,512,78,0.000324249,0.00448656
8,512,79,0.000308275,0.00437403
8,512,80,0.000338793,0.00449967
8,512,81,0.000308275,0.00415564
8,512,82,0.000334024,0.00473309
8,512,83,0.000333548,0.00444627
8,512,84,0.000325441,0.00453067
8,512,85,0.000434875,0.00442266
8,512,86,0.000314951,0.00443149
8,512,87,0.000557661,0.00438643
8,512,88,0.000308037,0.00438213
8,512,89,0.000327349,0.00464725
8,512,90,0.000324488,0.00452447
8,512,91,0.000327349,0.00448108
8,512,92,0.000324726,0.00445914
8,512,93,0.000307798,0.00445104
8,512,94,0.000307083,0.00430155
8,512,95,0.000324726,0.0043323
8,512,96,0.000328064,0.00430822
8,512,97,0.000461817,0.00459123
8,512,98,0.000328541,0.0043807
8,512,99,0.000324488,0.00446749
8,512,100,0.00041461,0.00436258
16,512,1,0.000189781,0.00442266
16,512,2,0.000236273,0.0042119
16,512,3,0.000307798,0.00432324
16,512,4,0.000187159,0.00424838
16,512,5,0.000181913,0.0041728
16,512,6,0.000211954,0.00440168
16,512,7,0.000186443,0.00438952
16,512,8,0.000185966,0.00435758
16,512,9,0.000186443,0.00438309
16,512,10,0.000232697,0.00442004
16,512,11,0.000219584,0.00433779
16,512,12,0.000193357,0.00421906
16,512,13,0.000229597,0.0044148
16,512,14,0.00019455,0.004426
16,512,15,0.000182152,0.00439954
16,512,16,0.00023675,0.00434804
16,512,17,0.000186682,0.00437498
16,512,18,0.000259161,0.00437784
16,512,19,0.000223637,0.00436282
16,512,20,0.000187397,0.00424767
16,512,21,0.00025034,0.00438476
16,512,22,0.00026536,0.00434351
16,512,23,0.000200033,0.00435138
16,512,24,0.000217676,0.00432825
16,512,25,0.000333071,0.00422716
16,512,26,0.000189304,0.00418878
16,512,27,0.000245571,0.00433302
16,512,28,0.00018239,0.0043726
16,512,29,0.000187397,0.00433803
16,512,30,0.000195742,0.00441575
16,512,31,0.000196695,0.00444436
16,512,32,0.000190258,0.00453019
16,512,33,0.000210285,0.00439739
16,512,34,0.00018692,0.00424671
16,512,35,0.000279903,0.00435448
16,512,36,0.000274181,0.00435567
16,512,37,0.000261068,0.00432825
16,512,38,0.000188828,0.00426435
16,512,39,0.000186443,0.00423551
16,512,40,0.000189066,0.00442195
16,512,41,0.000199556,0.00457239
16,512,42,0.000195026,0.00427532
16,512,43,0.00018549,0.00417876
16,512,44,0.000233889,0.00441122
16,512,45,0.000193119,0.00443482
16,512,46,0.000220299,0.00433111
16,512,47,0.00031805,0.00436926
16,512,48,0.00018692,0.00439215
16,512,49,0.000187159,0.00418282
16,512,50,0.000330925,0.00431299
16,512,51,0.000183105,0.00414848
16,512,52,0.000203133,0.00432658
16,512,53,0.00025034,0.00432897
16,512,54,0.000237465,0.00468946
16,512,55,0.000206232,0.00466728
16,512,56,0.000191927,0.00455403
16,512,57,0.00019598,0.00437617
16,512,58,0.000272751,0.00437045
16,512,59,0.000192165,0.00441432
16,512,60,0.000186205,0.00422072
16,512,61,0.000189066,0.00421667
16,512,62,0.00033617,0.00437093
16,512,63,0.000225067,0.00432229
16,512,64,0.000187874,0.00426531
16,512,65,0.000201225,0.00437689
16,512,66,0.000193596,0.00420332
16,512,67,0.000217676,0.00434637
16,512,68,0.000188112,0.00435853
16,512,69,0.000187397,0.00438952
16,512,70,0.000186682,0.00438952
16,512,71,0.00018549,0.00428629
16,512,72,0.000220776,0.00437188
16,512,73,0.000257254,0.0043819
16,512,74,0.000197172,0.00436282
16,512,75,0.000186443,0.00443554
16,512,76,0.000224113,0.00431108
16,512,77,0.000223875,0.00428271
16,512,78,0.000223637,0.0044148
16,512,79,0.000263929,0.00431442
16,512,80,0.000390053,0.00423884
16,512,81,0.000207663,0.00435066
16,512,82,0.000191689,0.00453067
16,512,83,0.000360489,0.00454116
16,512,84,0.000262737,0.00450063
16,512,85,0.000194788,0.00448036
16,512,86,0.000266075,0.00422049
16,512,87,0.000186205,0.00434923
16,512,88,0.000344276,0.00412607
16,512,89,0.00019455,0.00423861
16,512,90,0.000187397,0.00436544
16,512,91,0.00028491,0.00432134
16,512,92,0.000467539,0.0042305
16,512,93,0.000187159,0.00421572
16,512,94,0.00026083,0.00434327
16,512,95,0.000314236,0.00435567
16,512,96,0.000187397,0.00439024
16,512,97,0.000282049,0.00431848
16,512,98,0.000190496,0.00441074
16,512,99,0.000215769,0.00439477
16,512,100,0.00025034,0.0043385
32,512,1,0.00024724,0.00439644
32,512,2,0.000300169,0.0043962
32,512,3,0.000247478,0.00447345
32,512,4,0.000118017,0.00438595
32,512,5,0.000123739,0.00440907
32,512,6,0.000174999,0.00444245
32,512,7,0.000201702,0.00429153
32,512,8,0.00015378,0.0044477
32,512,9,0.000128984,0.00444913
32,512,10,0.00027132,0.00420904
32,512,11,0.000280857,0.00443959
32,512,12,0.000248432,0.00446844
32,512,13,0.000174761,0.00441313
32,512,14,0.000147104,0.00444937
32,512,15,0.000109196,0.00450587
32,512,16,0.000181913,0.00425148
32,512,17,0.000109196,0.00440788
32,512,18,0.000115395,0.00442123
32,512,19,0.0001266,0.00439882
32,512,20,0.000107765,0.00448298
32,512,21,0.000126123,0.00442219
32,512,22,0.000288963,0.00439835
32,512,23,0.000161886,0.00437284
32,512,24,0.000151157,0.00444674
32,512,25,0.00011301,0.00423765
32,512,26,0.000129938,0.00441265
32,512,27,0.000112534,0.00446367
32,512,28,0.000152111,0.00439453
32,512,29,0.000110865,0.00423646
32,512,30,0.000113487,0.00430489
32,512,31,0.000150442,0.00425649
32,512,32,0.000192165,0.00439334
32,512,33,0.000218153,0.00442576
32,512,34,0.000110149,0.0042448
32,512,35,0.000118256,0.00425887
32,512,36,0.000111103,0.00445271
32,512,37,0.000109911,0.00447869
32,512,38,0.000109673,0.00446773
32,512,39,0.000151634,0.00442719
32,512,40,0.000227451,0.00440931
32,512,41,0.000179052,0.00444865
32,512,42,0.000114202,0.00450158
32,512,43,0.000110149,0.00440025
32,512,44,0.000158072,0.00445962
32,512,45,0.000142336,0.00425553
32,512,46,0.00011611,0.004318
32,512,47,0.000116587,0.00439692
32,512,48,0.000186682,0.0042758
32,512,49,0.000110388,0.00448751
32,512,50,0.000109911,0.00443816
32,512,51,0.000114679,0.00443387
32,512,52,0.000128984,0.00434685
32,512,53,0.000163555,0.00448322
32,512,54,0.00014472,0.0044241
32,512,55,0.000110865,0.00439143
32,512,56,0.000149488,0.0044415
32,512,57,0.000136375,0.00431108
32,512,58,0.000137806,0.00448942
32,512,59,0.000417948,0.00456142
32,512,60,0.000189543,0.00460672
32,512,61,0.000112295,0.00428891
32,512,62,0.000258684,0.00449562
32,512,63,0.000145435,0.00426984
32,512,64,0.000119925,0.00441527
32,512,65,0.000108242,0.00440288
32,512,66,0.000119448,0.00446439
32,512,67,0.000120401,0.00445724
32,512,68,0.000109673,0.00445795
32,512,69,0.000110388,0.00445318
32,512,70,0.000228882,0.00443029
32,512,71,0.000356197,0.00446701
32,512,72,0.000110865,0.00448346
32,512,73,0.000110626,0.00447559
32,512,74,0.000112534,0.0044589
32,512,75,0.000265837,0.00438786
32,512,76,0.000146151,0.0042901
32,512,77,0.000114202,0.00443554
32,512,78,0.000134468,0.00443673
32,512,79,0.000109911,0.00436878
32,512,80,0.0001266,0.00429511
32,512,81,0.000122786,0.00439358
32,512,82,0.000117779,0.00449085
32,512,83,0.000110149,0.00442553
32,512,84,0.000140429,0.00441766
32,512,85,0.000157356,0.00426745
32,512,86,0.000141859,0.0044558
32,512,87,0.00022316,0.00444508
32,512,88,0.00027585,0.00442719
32,512,89,0.00011158,0.00450039
32,512,90,0.000151634,0.00444555
32,512,91,0.000113249,0.00426626
32,512,92,0.000264883,0.00444317
32,512,93,0.000331163,0.00441098
32,512,94,0.000109911,0.0044601
32,512,95,0.000254393,0.00446916
32,512,96,0.000133991,0.00428939
32,512,97,0.000108004,0.00428247
32,512,98,0.000115395,0.00444865
32,512,99,0.000126123,0.00438595
32,512,100,0.000138044,0.00450301
1,1024,1,0.00522518,0.0326877
1,1024,2,0.00525784,0.0318868
1,1024,3,0.00524974,0.0316951
1,1024,4,0.00523639,0.0319173
1,1024,5,0.00523782,0.0320406
1,1024,6,0.0052402,0.0316353
1,1024,7,0.00523138,0.031898
1,1024,8,0.00524592,0.0316517
1,1024,9,0.00525713,0.0317426
1,1024,10,0.00538039,0.0323036
1,1024,11,0.00539494,0.032357
1,1024,12,0.00540972,0.0326262
1,1024,13,0.00524259,0.031564
1,1024,14,0.00535774,0.0316393
1,1024,15,0.0052557,0.03159
1,1024,16,0.00522661,0.0316601
1,1024,17,0.00533175,0.0320773
1,1024,18,0.0052228,0.0319388
1,1024,19,0.00524378,0.0320168
1,1024,20,0.0052309,0.0319612
1,1024,21,0.00522637,0.0318303
1,1024,22,0.00523472,0.0320244
1,1024,23,0.00524545,0.0322556
1,1024,24,0.00523019,0.0319057
1,1024,25,0.00524688,0.0316811
1,1024,26,0.00524521,0.0319383
1,1024,27,0.00523734,0.0316298
1,1024,28,0.00522947,0.0317028
1,1024,29,0.00524426,0.0315907
1,1024,30,0.0052278,0.0315437
1,1024,31,0.00547361,0.0317166
1,1024,32,0.00525022,0.031899
1,1024,33,0.00524807,0.0316596
1,1024,34,0.00523138,0.03159
1,1024,35,0.00523686,0.0319157
1,1024,36,0.0052309,0.0319266
1,1024,37,0.00545955,0.0317013
1,1024,38,0.00523877,0.0316141
1,1024,39,0.00533342,0.0317674
1,1024,40,0.0052526,0.0316389
1,1024,41,0.00524974,0.0316398
1,1024,42,0.00524402,0.0318177
1,1024,43,0.0052352,0.0319312
1,1024,44,0.00522876,0.0322847
1,1024,45,0.00523686,0.0316193
1,1024,46,0.00539923,0.0321279
1,1024,47,0.00526619,0.0320284
1,1024,48,0.00528765,0.0321081
1,1024,49,0.00526524,0.0317266
1,1024,50,0.00550389,0.034555
1,1024,51,0.00524569,0.0317981
1,1024,52,0.0052321,0.0318267
1,1024,53,0.00525713,0.0317535
1,1024,54,0.0052402,0.0319526
1,1024,55,0.005234,0.0316346
1,1024,56,0.0052321,0.0316372
1,1024,57,0.00523734,0.031589
1,1024,58,0.00536084,0.0326557
1,1024,59,0.00524855,0.0316541
1,1024,60,0.00524569,0.0316274
1,1024,61,0.00524259,0.0322981
1,1024,62,0.00524855,0.0317698
1,1024,63,0.00543904,0.0316379
1,1024,64,0.00523782,0.0316029
1,1024,65,0.00524068,0.0315886
1,1024,66,0.00523686,0.0315981
1,1024,67,0.00524664,0.0321195
1,1024,68,0.00523877,0.0318866
1,1024,69,0.00523281,0.0319178
1,1024,70,0.00523114,0.032033
1,1024,71,0.00523734,0.031615
1,1024,72,0.0052352,0.0316448
1,1024,73,0.0052309,0.0315549
1,1024,74,0.00522852,0.0317471
1,1024,75,0.00523973,0.0320187
1,1024,76,0.005234,0.0316446
1,1024,77,0.00522947,0.031894
1,1024,78,0.00522828,0.0320275
1,1024,79,0.00523162,0.0316133
1,1024,80,0.00524426,0.0319629
1,1024,81,0.00523353,0.0317209
1,1024,82,0.00524354,0.0318799
1,1024,83,0.00522828,0.0315733
1,1024,84,0.00525689,0.0318453
1,1024,85,0.00532913,0.0318677
1,1024,86,0.00541258,0.0322707
1,1024,87,0.00541782,0.0328064
1,1024,88,0.005265,0.0316823
1,1024,89,0.00523901,0.0318625
1,1024,90,0.00523877,0.0315824
1,1024,91,0.00523067,0.0318217
1,1024,92,0.0052352,0.0316563
1,1024,93,0.0052352,0.0316031
1,1024,94,0.00524426,0.0319042
1,1024,95,0.0052402,0.0316625
1,1024,96,0.00523424,0.0318627
1,1024,97,0.00524235,0.0318968
1,1024,98,0.00524163,0.031558
1,1024,99,0.00527048,0.0316317
1,1024,100,0.00524902,0.0315905
2,1024,1,0.004035,0.0238509
2,1024,2,0.0040133,0.0229428
2,1024,3,0.00403285,0.0228498
2,1024,4,0.00401163,0.0236015
2,1024,5,0.00399351,0.022469
2,1024,6,0.00402093,0.0227528
2,1024,7,0.00402665,0.0226257
2,1024,8,0.00403237,0.0225196
2,1024,9,0.00400162,0.022716
2,1024,10,0.00401068,0.0228438
2,1024,11,0.00402045,0.0226583
2,1024,12,0.00402093,0.0237799
2,1024,13,0.00406694,0.0232968
2,1024,14,0.00399899,0.0233226
2,1024,15,0.00402117,0.0229845
2,1024,16,0.00399351,0.0228016
2,1024,17,0.00400305,0.022294
2,1024,18,0.00401402,0.0228024
2,1024,19,0.0040226,0.0223927
2,1024,20,0.00402713,0.0234559
2,1024,21,0.00398731,0.0233805
2,1024,22,0.00400448,0.0225046
2,1024,23,0.00405288,0.0236585
2,1024,24,0.00399232,0.0230625
2,1024,25,0.00400352,0.0231102
2,1024,26,0.00399947,0.0226033
2,1024,27,0.00400972,0.0222294
2,1024,28,0.00404143,0.023447
2,1024,29,0.00399232,0.023391
2,1024,30,0.00420427,0.0224125
2,1024,31,0.00400496,0.0222392
2,1024,32,0.00402164,0.0235038
2,1024,33,0.00399756,0.0229168
2,1024,34,0.00406075,0.0235069
2,1024,35,0.00400805,0.0230644
2,1024,36,0.00401425,0.0225852
2,1024,37,0.00403166,0.0232022
2,1024,38,0.00400805,0.0234203
2,1024,39,0.00399709,0.0224297
2,1024,40,0.00404596,0.0235686
2,1024,41,0.00397253,0.0233893
2,1024,42,0.00404358,0.0232196
2,1024,43,0.00399399,0.0228655
2,1024,44,0.00400376,0.0225747
2,1024,45,0.00401568,0.022433
2,1024,46,0.00400925,0.0231485
2,1024,47,0.00399637,0.0223248
2,1024,48,0.00401664,0.0222256
2,1024,49,0.00398397,0.0228412
2,1024,50,0.00404334,0.0235469
2,1024,51,0.00400233,0.0228977
2,1024,52,0.00400138,0.0228877
2,1024,53,0.00399041,0.022578
2,1024,54,0.00424838,0.0229266
2,1024,55,0.00404286,0.0235183
2,1024,56,0.00400901,0.0229783
2,1024,57,0.004004,0.0230849
2,1024,58,0.00400186,0.022701
2,1024,59,0.00407076,0.0236099
2,1024,60,0.00402331,0.0229652
2,1024,61,0.00407767,0.0235593
2,1024,62,0.00400305,0.0229945
2,1024,63,0.00404453,0.0228708
2,1024,64,0.00401115,0.0227036
2,1024,65,0.00400686,0.0225079
2,1024,66,0.00400138,0.0227256
2,1024,67,0.0040164,0.0226479
2,1024,68,0.00405049,0.0235281
2,1024,69,0.00405478,0.0234215
2,1024,70,0.00402951,0.0233722
2,1024,71,0.00414848,0.0239046
2,1024,72,0.00410771,0.0235481
2,1024,73,0.0042913,0.0244427
2,1024,74,0.00414252,0.0241034
2,1024,75,0.00411892,0.0237236
2,1024,76,0.00406337,0.0236049
2,1024,77,0.00399852,0.02298
2,1024,78,0.00404477,0.0225849
2,1024,79,0.00401115,0.0222995
2,1024,80,0.00400066,0.0228591
2,1024,81,0.00401759,0.0228562
2,1024,82,0.00402951,0.0226836
2,1024,83,0.00399184,0.0226185
2,1024,84,0.00401282,0.022372
2,1024,85,0.00398898,0.0228746
2,1024,86,0.00399494,0.0226009
2,1024,87,0.00400853,0.0224922
2,1024,88,0.0040195,0.0227499
2,1024,89,0.00412059,0.0238907
2,1024,90,0.00405622,0.0233109
2,1024,91,0.00400162,0.0229383
2,1024,92,0.00404477,0.0234063
2,1024,93,0.0039897,0.0229363
2,1024,94,0.00400901,0.0224779
2,1024,95,0.00400257,0.0222406
2,1024,96,0.00401139,0.0222151
2,1024,97,0.00402141,0.022964
2,1024,98,0.004071,0.0245004
2,1024,99,0.00400019,0.0232296
2,1024,100,0.00406313,0.0230482
4,1024,1,0.00233722,0.0185506
4,1024,2,0.00236344,0.0191028
4,1024,3,0.00234127,0.019681
4,1024,4,0.00238061,0.0192885
4,1024,5,0.00233912,0.0184064
4,1024,6,0.002352,0.0192325
4,1024,7,0.00236416,0.0183249
4,1024,8,0.00243306,0.018791
4,1024,9,0.00260711,0.0211539
4,1024,10,0.00233746,0.0195162
4,1024,11,0.00233746,0.0193233
4,1024,12,0.00240231,0.0187247
4,1024,13,0.00243711,0.0197501
4,1024,14,0.00244308,0.0195
